client_id	path	sentence
7bfbd2ab9ce02587f459c778e09c0e8e308b4dc9cd3cf76f24e0330a2016993e00d20bc389bc6c9074c284e7c2509af4fc98ef57251cc563bf2f2830a9c40a43	common_voice_vi_24814569.wav	nhưng nghĩ có thể do mình làm chủ cái quán nhỏ này
7bfbd2ab9ce02587f459c778e09c0e8e308b4dc9cd3cf76f24e0330a2016993e00d20bc389bc6c9074c284e7c2509af4fc98ef57251cc563bf2f2830a9c40a43	common_voice_vi_24814571.wav	tao tại tao không biết
7bfbd2ab9ce02587f459c778e09c0e8e308b4dc9cd3cf76f24e0330a2016993e00d20bc389bc6c9074c284e7c2509af4fc98ef57251cc563bf2f2830a9c40a43	common_voice_vi_24814572.wav	đám kia thì về nhả tiếp khách
7bfbd2ab9ce02587f459c778e09c0e8e308b4dc9cd3cf76f24e0330a2016993e00d20bc389bc6c9074c284e7c2509af4fc98ef57251cc563bf2f2830a9c40a43	common_voice_vi_24814573.wav	nghe xong tất cả đều đứng lên gỡ trại
9fad26478fe420aa660c57e6fe7baebd2ed5b1e1dd24647297d06327ad51f07f5b8c7f77376e08d9d26b3cf84e8bfa8b9bc55ecbbf44a3025abbb8a3bb9e98a3	common_voice_vi_24855911.wav	có những cái cây lâu năm
9fad26478fe420aa660c57e6fe7baebd2ed5b1e1dd24647297d06327ad51f07f5b8c7f77376e08d9d26b3cf84e8bfa8b9bc55ecbbf44a3025abbb8a3bb9e98a3	common_voice_vi_24855912.wav	con làm xong rồi mẹ thưởng cho con đi mẹ
9fad26478fe420aa660c57e6fe7baebd2ed5b1e1dd24647297d06327ad51f07f5b8c7f77376e08d9d26b3cf84e8bfa8b9bc55ecbbf44a3025abbb8a3bb9e98a3	common_voice_vi_24855913.wav	người đàn ông không đáp
d452be36c457f6dd9204b5aa6c94b9239eab7236303b3d8e32df142027188f73f4c52582950b99167642418e163b951f077e4e9b02f0f94c74d08e51f37aa80e	common_voice_vi_24931513.wav	mỗi lần như vậy là thảo liền quay lại ngay
d452be36c457f6dd9204b5aa6c94b9239eab7236303b3d8e32df142027188f73f4c52582950b99167642418e163b951f077e4e9b02f0f94c74d08e51f37aa80e	common_voice_vi_24931514.wav	mong con lớn khôn
d452be36c457f6dd9204b5aa6c94b9239eab7236303b3d8e32df142027188f73f4c52582950b99167642418e163b951f077e4e9b02f0f94c74d08e51f37aa80e	common_voice_vi_24931515.wav	may mà thảo không rời đi
d452be36c457f6dd9204b5aa6c94b9239eab7236303b3d8e32df142027188f73f4c52582950b99167642418e163b951f077e4e9b02f0f94c74d08e51f37aa80e	common_voice_vi_24931516.wav	nên chiều muộn đã thịt gà chờ đợi
d452be36c457f6dd9204b5aa6c94b9239eab7236303b3d8e32df142027188f73f4c52582950b99167642418e163b951f077e4e9b02f0f94c74d08e51f37aa80e	common_voice_vi_24931519.wav	nhưng khi họ trở ra ngoài thì chẳng thấy bà ấy đâu nữa
d452be36c457f6dd9204b5aa6c94b9239eab7236303b3d8e32df142027188f73f4c52582950b99167642418e163b951f077e4e9b02f0f94c74d08e51f37aa80e	common_voice_vi_24931520.wav	nước chảy trên sông
d452be36c457f6dd9204b5aa6c94b9239eab7236303b3d8e32df142027188f73f4c52582950b99167642418e163b951f077e4e9b02f0f94c74d08e51f37aa80e	common_voice_vi_24931521.wav	làm ơn hãy dừng lại
d452be36c457f6dd9204b5aa6c94b9239eab7236303b3d8e32df142027188f73f4c52582950b99167642418e163b951f077e4e9b02f0f94c74d08e51f37aa80e	common_voice_vi_24931522.wav	trinh còn thấy hạ huých vào tay của phương ra hiệu điều gì đó
d452be36c457f6dd9204b5aa6c94b9239eab7236303b3d8e32df142027188f73f4c52582950b99167642418e163b951f077e4e9b02f0f94c74d08e51f37aa80e	common_voice_vi_24931528.wav	già làng liền nói
d452be36c457f6dd9204b5aa6c94b9239eab7236303b3d8e32df142027188f73f4c52582950b99167642418e163b951f077e4e9b02f0f94c74d08e51f37aa80e	common_voice_vi_24931531.wav	nghe tiếng thở dài não ruột của cô vị khách cũng buồn theo
